data.type,age,d13C,formation,member,taxon,sample.id,reference,notes
paleosol,1.61,-4.25,Koobi Fora,KBS,NA,K04-130,Quinn et al. (2007),
paleosol,1.61,-4.22,Koobi Fora,KBS,NA,K03-3,Quinn et al. (2007),
paleosol,1.61,-4.19,Koobi Fora,KBS,NA,K03-35,Quinn et al. (2007),
paleosol,1.61,-3.95,Koobi Fora,KBS,NA,K04-129,Quinn et al. (2007),
paleosol,1.61,-3.81,Koobi Fora,KBS,NA,K04-124,Quinn et al. (2007),
paleosol,1.61,-3.78,Koobi Fora,KBS,NA,K03-37,Quinn et al. (2007),
paleosol,1.61,-3.3,Koobi Fora,KBS,NA,K03-36,Quinn et al. (2007),
paleosol,1.61,-2.96,Koobi Fora,KBS,NA,K03-1 ,Quinn et al. (2007),
paleosol,1.6,-7.54,Koobi Fora,Okote,NA,K03-32,Quinn et al. (2007),
paleosol,1.6,-6.74,Koobi Fora,Okote,NA,K04-121,Quinn et al. (2007),
paleosol,1.6,-4.53,Koobi Fora,Okote,NA,K04-123,Quinn et al. (2007),
paleosol,1.6,-4.09,Koobi Fora,Okote,NA,K04-122,Quinn et al. (2007),
paleosol,1.59,-9.07,Koobi Fora,Okote,NA,K03-30,Quinn et al. (2007),
paleosol,1.59,-7.68,Koobi Fora,Okote,NA,K03-31,Quinn et al. (2007),
paleosol,1.59,-6.31,Koobi Fora,Okote,NA,K04-119,Quinn et al. (2007),
paleosol,1.59,-4.97,Koobi Fora,Okote,NA,K04-120,Quinn et al. (2007),
paleosol,1.59,-4.73,Koobi Fora,Okote,NA,K91-4673,Quinn et al. (2007),
paleosol,1.58,-4.25,Koobi Fora,Okote,NA,K04-118,Quinn et al. (2007),
paleosol,1.58,-4.12,Koobi Fora,Okote,NA,K04-117,Quinn et al. (2007),
paleosol,1.57,-7.25,Koobi Fora,Okote,NA,K03-29,Quinn et al. (2007),
paleosol,1.57,-6.17,Koobi Fora,Okote,NA,K94-5425,Quinn et al. (2007),
paleosol,1.57,-5.99,Koobi Fora,Okote,NA,K94-5424,Quinn et al. (2007),
paleosol,1.56,-6.38,Koobi Fora,Okote,NA,K03-28,Quinn et al. (2007),
paleosol,1.55,-4.7,Koobi Fora,Okote,NA,6-109,Cerling et al. (1988),
paleosol,1.55,-5.88,Koobi Fora,Okote,NA,K03-27,Quinn et al. (2007),
paleosol,1.55,-5.53,Koobi Fora,Okote,NA,K03-26,Quinn et al. (2007),
paleosol,1.55,-4.1,Koobi Fora,Okote,NA,K04-115,Quinn et al. (2007),
paleosol,1.55,-3.67,Koobi Fora,Okote,NA,K04-116,Quinn et al. (2007),
paleosol,1.54,-5.9,Koobi Fora,Okote,NA,6-113,Cerling et al. (1988),
paleosol,1.54,-6.22,Koobi Fora,Okote,NA,K04-110,Quinn et al. (2007),
paleosol,1.54,-6.05,Koobi Fora,Okote,NA,K04-108,Quinn et al. (2007),
paleosol,1.54,-5.49,Koobi Fora,Okote,NA,K04-111,Quinn et al. (2007),
paleosol,1.54,-5,Koobi Fora,Okote,NA,K04-109,Quinn et al. (2007),
paleosol,1.54,-4.71,Koobi Fora,Okote,NA,K04-112,Quinn et al. (2007),
paleosol,1.54,-4.4,Koobi Fora,Okote,NA,K04-113,Quinn et al. (2007),
paleosol,1.54,-4.28,Koobi Fora,Okote,NA,K04-107,Quinn et al. (2007),
paleosol,1.54,-3.85,Koobi Fora,Okote,NA,K04-114,Quinn et al. (2007),
paleosol,1.53,-5.68,Koobi Fora,Okote,NA,K04-104,Quinn et al. (2007),
paleosol,1.53,-5.52,Koobi Fora,Okote,NA,K04-106,Quinn et al. (2007),
paleosol,1.53,-5.41,Koobi Fora,Okote,NA,K03-25,Quinn et al. (2007),
paleosol,1.53,-4.6,Koobi Fora,Okote,NA,K04-105,Quinn et al. (2007),
paleosol,1.52,-5.74,Koobi Fora,Okote,NA,K04-101 ,Quinn et al. (2007),
paleosol,1.52,-5.13,Koobi Fora,Okote,NA,K04-103,Quinn et al. (2007),
paleosol,1.52,-3.85,Koobi Fora,Okote,NA,K04-102,Quinn et al. (2007),
paleosol,1.51,-5.76,Koobi Fora,Okote,NA,K04-100 ,Quinn et al. (2007),
paleosol,1.5,-4.6,Koobi Fora,Okote,NA,6-116,Cerling et al. (1988),
paleosol,,-7.2,Koobi Fora,Okote,NA,K93-5099a,Wynn (2004),
paleosol,,-5,Koobi Fora,Okote,NA,6-108,Cerling et al. (1988),
paleosol,1.46,-8.14,Koobi Fora,Okote,NA,103NL-01a,Levin et al. (2011),
paleosol,1.46,-6.4,Koobi Fora,Okote,NA,103NL-03a,Levin et al. (2011),
paleosol,1.46,-7.31,Koobi Fora,Okote,NA,103NL-02a #1,Levin et al. (2011),
enamel,1.455,0,Koobi Fora,Okote,Paranthropus,KNM-ER 729A,"Cerling et al., 2013",
enamel,1.455,0.4,Koobi Fora,Okote,Paranthropus,KNM-ER 801C,"Cerling et al., 2013",
enamel,1.455,0.7,Koobi Fora,Okote,Paranthropus,KNM-ER 818,"Cerling et al., 2013",
enamel,1.455,-0.6,Koobi Fora,Okote,Paranthropus,KNM-ER 1171C,"Cerling et al., 2013",
enamel,1.455,-1.6,Koobi Fora,Okote,Paranthropus,KNM-ER 3737B,"Cerling et al., 2013",
enamel,1.455,-1.7,Koobi Fora,Okote,Paranthropus,KNM-ER 3887,"Cerling et al., 2013",
enamel,1.455,-2.2,Koobi Fora,Okote,Paranthropus,KNM-ER 6080,"Cerling et al., 2013",
enamel,1.455,-0.8,Koobi Fora,Okote,Paranthropus,KNM-ER 6082,"Cerling et al., 2013",
enamel,1.455,-3.3,Koobi Fora,Okote,Paranthropus,KNM-ER 15951F,"Cerling et al., 2013",
enamel,1.455,-5.1,Koobi Fora,Okote,Homo,KNM-ER 808G,"Cerling et al., 2013",
enamel,1.455,-5,Koobi Fora,Okote,Homo,KNM-ER 809A,"Cerling et al., 2013",
enamel,1.455,-3.5,Koobi Fora,Okote,Homo,KNM-ER 820,"Cerling et al., 2013",
enamel,1.455,-5,Koobi Fora,Okote,Homo,KNM-ER 992B,"Cerling et al., 2013",
enamel,1.455,0.1,Koobi Fora,Okote,Aepycerotini,f 6613,"Cerling et al., 2015",
enamel,1.455,-0.4,Koobi Fora,Okote,Aepycerotini,f 8033b,"Cerling et al., 2015",
enamel,1.455,1.9,Koobi Fora,Okote,Alcelaphini,f 15775,"Cerling et al., 2015",
enamel,1.455,0.4,Koobi Fora,Okote,Alcelaphini,f 20006,"Cerling et al., 2015",
enamel,1.455,0.5,Koobi Fora,Okote,Alcelaphini,f 20207,"Cerling et al., 2015",
enamel,1.455,0.6,Koobi Fora,Okote,Alcelaphini,f 20213,"Cerling et al., 2015",
enamel,1.455,2.4,Koobi Fora,Okote,Alcelaphini,f 20220,"Cerling et al., 2015",
enamel,1.455,1.8,Koobi Fora,Okote,Alcelaphini,KNM-ER 1035,"Cerling et al., 2015",
enamel,1.455,1.3,Koobi Fora,Okote,Alcelaphini,KNM-ER 1036,"Cerling et al., 2015",
enamel,1.455,1.4,Koobi Fora,Okote,Alcelaphini,KNM-ER 2543,"Cerling et al., 2015",
enamel,1.455,0.8,Koobi Fora,Okote,Alcelaphini,KNM-ER 4354,"Cerling et al., 2015",
enamel,1.455,-1.4,Koobi Fora,Okote,Alcelaphini,KNM-ER 5290,"Cerling et al., 2015",
enamel,1.455,1.7,Koobi Fora,Okote,Alcelaphini,f 5685,"Cerling et al., 2015",
enamel,1.455,0.5,Koobi Fora,Okote,Alcelaphini,f 7023,"Cerling et al., 2015",
enamel,1.455,0.7,Koobi Fora,Okote,Antilopini,f 14421,"Cerling et al., 2015",
enamel,1.455,-1,Koobi Fora,Okote,Antilopini,ft-02,"Cerling et al., 2015",
enamel,1.455,-0.9,Koobi Fora,Okote,Bovini,f 15777,"Cerling et al., 2015",
enamel,1.455,1.1,Koobi Fora,Okote,Bovini,f 5068,"Cerling et al., 2015",
enamel,1.455,2.3,Koobi Fora,Okote,Bovini,KNM-ER 1861C,"Cerling et al., 2015",
enamel,1.455,2.4,Koobi Fora,Okote,Bovini,KNM-ER 5053,"Cerling et al., 2015",
enamel,1.455,0.5,Koobi Fora,Okote,Elephas,f 15781A,"Cerling et al., 2015",
enamel,1.455,-3.4,Koobi Fora,Okote,Elephas,KNM-ER 767,"Cerling et al., 2015",
enamel,1.455,-2.1,Koobi Fora,Okote,Equus,f 5066,"Cerling et al., 2015",
enamel,1.455,-1.7,Koobi Fora,Okote,Equus,f 5070,"Cerling et al., 2015",
enamel,1.455,-2.1,Koobi Fora,Okote,Equus,K92-4832,"Cerling et al., 2015",
enamel,1.455,-0.2,Koobi Fora,Okote,Equus,KNM-ER 1227,"Cerling et al., 2015",
enamel,1.455,0,Koobi Fora,Okote,Equus,KNM-ER 2684,"Cerling et al., 2015",
enamel,1.455,1,Koobi Fora,Okote,Equus,f 7033,"Cerling et al., 2015",
enamel,1.455,0.7,Koobi Fora,Okote,Equus,KNM-ER 2066,"Cerling et al., 2015",
enamel,1.455,-1.1,Koobi Fora,Okote,Equus,KNM-ER 2672,"Cerling et al., 2015",
enamel,1.455,0.5,Koobi Fora,Okote,Equus,KNM-ER 2680,"Cerling et al., 2015",
enamel,1.455,-0.5,Koobi Fora,Okote,Eurygnathohippus,f 112059,"Cerling et al., 2015",
enamel,1.455,0.1,Koobi Fora,Okote,Eurygnathohippus,KNM-ER 2668,"Cerling et al., 2015",
enamel,1.455,-9.3,Koobi Fora,Okote,Giraffa,f 5075,"Cerling et al., 2015",
enamel,1.455,-12.5,Koobi Fora,Okote,Giraffa,KNM-ER 664,"Cerling et al., 2015",
enamel,1.455,-11.6,Koobi Fora,Okote,Giraffa,f 14110,"Cerling et al., 2015",
enamel,1.455,-9.8,Koobi Fora,Okote,Giraffa,f 14417,"Cerling et al., 2015",
enamel,1.455,-0.5,Koobi Fora,Okote,Hippopotamidae,f 20004,"Cerling et al., 2015",
enamel,1.455,0.1,Koobi Fora,Okote,Hippopotamidae,KNM-ER 1396,"Cerling et al., 2015",
enamel,1.455,-1.6,Koobi Fora,Okote,Hippopotamidae,KNM-ER 1409,"Cerling et al., 2015",
enamel,1.455,-0.7,Koobi Fora,Okote,Hippopotamidae,KNM-ER 1427,"Cerling et al., 2015",
enamel,1.455,-3.6,Koobi Fora,Okote,Hippopotamidae,KNM-ER 2045,"Cerling et al., 2015",
enamel,1.455,-2.1,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5500,"Cerling et al., 2015",
enamel,1.455,-0.6,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5501,"Cerling et al., 2015",
enamel,1.455,-2.7,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5502,"Cerling et al., 2015",
enamel,1.455,-1.3,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5512,"Cerling et al., 2015",
enamel,1.455,-1.4,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5543,"Cerling et al., 2015",
enamel,1.455,-1,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5573,"Cerling et al., 2015",
enamel,1.455,-0.6,Koobi Fora,Okote,Hippopotamidae,KNM-ER 5577,"Cerling et al., 2015",
enamel,1.455,-0.1,Koobi Fora,Okote,Kolpochoerus,KNM-ER 3245,"Cerling et al., 2015",
enamel,1.455,-1.7,Koobi Fora,Okote,Kolpochoerus,f 6014,"Cerling et al., 2015",
enamel,1.455,0.4,Koobi Fora,Okote,Metridiochoerus,f 15779,"Cerling et al., 2015",
enamel,1.455,0.8,Koobi Fora,Okote,Metridiochoerus,f 20008,"Cerling et al., 2015",
enamel,1.455,-2.2,Koobi Fora,Okote,Metridiochoerus,f 20009,"Cerling et al., 2015",
enamel,1.455,0.1,Koobi Fora,Okote,Metridiochoerus,f 20018,"Cerling et al., 2015",
enamel,1.455,-0.2,Koobi Fora,Okote,Metridiochoerus,f 20221,"Cerling et al., 2015",
enamel,1.455,-0.2,Koobi Fora,Okote,Metridiochoerus,KNM-ER 2719,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.5,Koobi Fora,Okote,Metridiochoerus,KNM-ER 3240,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.1,Koobi Fora,Okote,Metridiochoerus,KNM-ER 3627,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-0.2,Koobi Fora,Okote,Metridiochoerus,f 6098,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.4,Koobi Fora,Okote,Metridiochoerus,f 6083,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.2,Koobi Fora,Okote,Metridiochoerus,f 7031,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-1.9,Koobi Fora,Okote,Reduncini,f 15773,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-1.2,Koobi Fora,Okote,Reduncini,f 20003,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-1.1,Koobi Fora,Okote,Reduncini,f 20027,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.4,Koobi Fora,Okote,Reduncini,f 20209,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,1.2,Koobi Fora,Okote,Reduncini,f 5167,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,2.3,Koobi Fora,Okote,Reduncini,f 7000,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.9,Koobi Fora,Okote,Reduncini,f 7015 ave,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,0.9,Koobi Fora,Okote,Sivatherium,KNM-ER 780 average,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-6.3,Koobi Fora,Okote,Tragelaphini,KNM-ER 4350,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-7.4,Koobi Fora,Okote,Tragelaphini,KNM-ER 4352,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-5.3,Koobi Fora,Okote,Tragelaphini,KNM-ER 4365,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-9.3,Koobi Fora,Okote,Tragelaphini,KNM-ER 499,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-3.5,Koobi Fora,Okote,Tragelaphini,KNM-ER 511,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-4.7,Koobi Fora,Okote,Tragelaphini,f 5683 ave,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-5.8,Koobi Fora,Okote,Tragelaphini,f 7075,"Cerling et al., 2015",member assignation based on age column
enamel,1.455,-5.4,Koobi Fora,Okote,Homo,KNM-ER 807,"Cerling et al., 2013",member assignation based on age column
enamel,1.455,-1,Koobi Fora,Okote,Paranthropus,KNM-ER 733,"Cerling et al., 2013",member assignation based on age column
enamel,1.455,-1,Koobi Fora,Okote,Paranthropus,KNM-ER 802,"Cerling et al., 2013",member assignation based on age column
paleosol,1.41,-4,Koobi Fora,Okote,NA,6-131,Cerling et al. (1988),member assignation based on age column
paleosol,1.39,-3.9,Koobi Fora,Okote,NA,6-134A3,Cerling et al. (1988),member assignation based on age column
paleosol,1.39,-4.2,Koobi Fora,Okote,NA,6-134A2,Cerling et al. (1988),member assignation based on age column
paleosol,1.39,-4,Koobi Fora,Okote,NA,6-134A1,Cerling et al. (1988),member assignation based on age column
paleosol,1.38,-4.2,Koobi Fora,Okote,NA,6-135,Cerling et al. (1988),member assignation based on age column
paleosol,,-7.6,Koobi Fora,KBS,NA,103-404,Cerling et al. (1988),member assignation based on age column
paleosol,,-9.19,Koobi Fora,TuluBor,NA,203NL-01a,Levin et al. (2011),
paleosol,,-6.6,Koobi Fora,TuluBor,NA,203NL-01b,Levin et al. (2011),
paleosol,,-3.9,Koobi Fora,TuluBor,NA,203NL-01c,Levin et al. (2011),
paleosol,3.94,-8.22,Nachukui,Kataboi,NA,KN07WT-416,Levin et al. (2011),
paleosol,3.94,-8.67,Nachukui,Kataboi,NA,KN07WT-420,Levin et al. (2011),
paleosol,3.94,-8.35,Nachukui,Kataboi,NA,KN07WT-419,Levin et al. (2011),
paleosol,3.94,-7.48,Nachukui,Kataboi,NA,KN07WT-418,Levin et al. (2011),
paleosol,3.94,-7.1,Nachukui,Kataboi,NA,KN07WT-417,Levin et al. (2011),
paleosol,3.94,-8.83,Nachukui,Kataboi,NA,K98-6208,Wynn (2004),
paleosol,3.94,-8.43,Nachukui,Kataboi,NA,K98-6208,Wynn (2004),
paleosol,3.94,-8.05,Nachukui,Kataboi,NA,K98-6244,Wynn (2004),
paleosol,3.94,-7.76,Nachukui,Kataboi,NA,K98-6236,Wynn (2004),
paleosol,3.75,-8.48,Nachukui,Kataboi,NA,K98-6220,Wynn (2004),
enamel,3.705,0.4,Nachukui,Kataboi,Aepycerotini,KNM-WT 38884,"Cerling et al., 2015",
enamel,3.705,-2.3,Nachukui,Kataboi,Aepycerotini,KNM-WT 39016,"Cerling et al., 2015",
enamel,3.705,0.4,Nachukui,Kataboi,Aepycerotini,KNM-WT 39028,"Cerling et al., 2015",
enamel,3.705,0.6,Nachukui,Kataboi,Alcelaphini,KNM-WT 14600,"Cerling et al., 2015",
enamel,3.705,0.9,Nachukui,Kataboi,Alcelaphini,KNM-WT 39052,"Cerling et al., 2015",
enamel,3.705,-2.2,Nachukui,Kataboi,Alcelaphini,KNM-WT 40226,"Cerling et al., 2015",
enamel,3.705,-2,Nachukui,Kataboi,Antilopini,KNM-WT 39024,"Cerling et al., 2015",
enamel,3.705,-12.3,Nachukui,Kataboi,Deinotherium,KNM-WT 14987,"Cerling et al., 2015",
enamel,3.705,-13.6,Nachukui,Kataboi,Deinotherium,KNM-WT 39661,"Cerling et al., 2015",
enamel,3.705,-0.1,Nachukui,Kataboi,Hippopotamidae,KNM-WT 14515,"Cerling et al., 2015",
enamel,3.705,-4.3,Nachukui,Kataboi,Hippopotamidae,KNM-WT 39668,"Cerling et al., 2015",
enamel,3.705,-1,Nachukui,Kataboi,Loxodonta,KNM-WT 14540,"Cerling et al., 2015",
paleosol,3.63,-8.42,Nachukui,Kataboi,NA,KN07WT-470,Levin et al. (2011),
paleosol,3.63,-7.31,Nachukui,Kataboi,NA,KN07WT-436,Levin et al. (2011),
paleosol,3.58,-8.22,Nachukui,Kataboi,NA,KN07WT-423,Levin et al. (2011),
paleosol,3.58,-8.6,Nachukui,Kataboi,NA,KN07WT-412,Levin et al. (2011),
paleosol,3.57,-8.78,Nachukui,Kataboi,NA,K98-6210,Wynn (2004),
paleosol,3.57,-8.47,Nachukui,Kataboi,NA,K98-6210,Wynn (2004),
paleosol,3.57,-5.47,Nachukui,Kataboi,NA,K98-6207,Wynn (2004),
paleosol,3.56,-8.81,Nachukui,Kataboi,NA,K98-6215,Wynn (2004),
paleosol,3.56,-6.54,Nachukui,Kataboi,NA,K98-6207,Wynn (2004),
paleosol,3.55,-6.89,Nachukui,Kataboi,NA,KN07WT-414,Levin et al. (2011),
paleosol,3.54,-9.12,Nachukui,Kataboi,NA,KN07WT-411,Levin et al. (2011),
paleosol,3.5,-8.2,Nachukui,Kataboi,NA,KN07WT-438,Levin et al. (2011),
paleosol,3.45,-7.68,Nachukui,Kataboi,NA,KN07WT-437,Levin et al. (2011),
paleosol,3.41,-7.96,Nachukui,Kataboi,NA,K98-6240,Wynn (2004),
paleosol,3.41,-7.45,Nachukui,Kataboi,NA,K98-6238,Wynn (2004),
paleosol,3.41,-6.92,Nachukui,Kataboi,NA,K98-6223,Wynn (2004),
paleosol,3.41,-6.91,Nachukui,Kataboi,NA,K98-6209,Wynn (2004),
paleosol,3.41,-6.58,Nachukui,Kataboi,NA,K98-6223,Wynn (2004),
paleosol,3.3,-7.4,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 4A,Harmand et al. (2015),
paleosol,3.3,-8.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 4B,Harmand et al. (2015),
paleosol,3.3,-9.4,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 4C,Harmand et al. (2015),
paleosol,3.3,-8.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 6A,Harmand et al. (2015),
paleosol,3.3,-6.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 8A,Harmand et al. (2015),
paleosol,3.3,-7.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 10A,Harmand et al. (2015),
paleosol,3.3,-7.9,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 11/12A,Harmand et al. (2015),
paleosol,3.3,-7.6,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 11/12B,Harmand et al. (2015),
paleosol,3.3,-7.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 12A,Harmand et al. (2015),
paleosol,3.3,-6.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 12/13A,Harmand et al. (2015),
paleosol,3.3,-7.4,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 14A,Harmand et al. (2015),
paleosol,3.3,-6.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 16A,Harmand et al. (2015),
paleosol,3.3,-7.1,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 18A,Harmand et al. (2015),
paleosol,3.3,-6.9,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 21A,Harmand et al. (2015),
paleosol,3.3,-4.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 27A,Harmand et al. (2015),
paleosol,3.3,-7.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 28A,Harmand et al. (2015),
paleosol,3.3,-7.8,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 29A,Harmand et al. (2015),
paleosol,3.3,-4.9,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 32A,Harmand et al. (2015),
paleosol,3.3,-8.4,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 33A,Harmand et al. (2015),
paleosol,3.3,-7.2,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 37A,Harmand et al. (2015),
paleosol,3.3,-7.1,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 39A,Harmand et al. (2015),
paleosol,3.3,-7.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 44A*,Harmand et al. (2015),
paleosol,3.3,-6.8,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 44B*,Harmand et al. (2015),
paleosol,3.3,-8.7,Nachukui,LowerLomekwi_MiddleLomekwi,NA,LOM-PC 45A,Harmand et al. (2015),
paleosol,3.4,-7.93,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6211,Wynn (2004),
paleosol,3.4,-5.86,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6237,Wynn (2004),
paleosol,,-5.9,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-443,Levin et al. (2011),
paleosol,,-6.13,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-428,Levin et al. (2011),
paleosol,,-6.16,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-433,Levin et al. (2011),
paleosol,,-6.58,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-429,Levin et al. (2011),
paleosol,3.36,-5.08,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-430,Levin et al. (2011),
paleosol,3.35,-7.89,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6239,Wynn (2004),
paleosol,3.32,-6.39,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-431,Levin et al. (2011),
paleosol,3.27,-7.8,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6219c,Wynn (2004),member assignation based on age column & Wynn 2004 Table 1
paleosol,3.27,-7.43,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6218,Wynn (2004),
enamel,3.22,-1.7,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16393,"Cerling et al., 2015",
enamel,3.22,-1,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16394,"Cerling et al., 2015",
enamel,3.22,-0.2,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16395,"Cerling et al., 2015",
enamel,3.22,0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16400,"Cerling et al., 2015",
enamel,3.22,-0.7,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16417,"Cerling et al., 2015",
enamel,3.22,-2,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 37859,"Cerling et al., 2015",
enamel,3.22,-2.3,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 39116,"Cerling et al., 2015",
enamel,3.22,-1.2,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 39121,"Cerling et al., 2015",
enamel,3.22,0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 16399,"Cerling et al., 2015",
enamel,3.22,-0.7,Nachukui,LowerLomekwi_MiddleLomekwi,Aepycerotini,KNM-WT 39167,"Cerling et al., 2015",
enamel,3.22,0,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 16550,"Cerling et al., 2015",
enamel,3.22,2.2,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 16558,"Cerling et al., 2015",
enamel,3.22,1.1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 16580,"Cerling et al., 2015",
enamel,3.22,2.1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38876,"Cerling et al., 2015",
enamel,3.22,-0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38882,"Cerling et al., 2015",
enamel,3.22,1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38883,"Cerling et al., 2015",
enamel,3.22,1.1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38887,"Cerling et al., 2015",
enamel,3.22,0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39042,"Cerling et al., 2015",
enamel,3.22,0.8,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39048,"Cerling et al., 2015",
enamel,3.22,0.8,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39076,"Cerling et al., 2015",
enamel,3.22,-1.2,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39082,"Cerling et al., 2015",
enamel,3.22,0.8,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39123,"Cerling et al., 2015",
enamel,3.22,0.9,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39149,"Cerling et al., 2015",
enamel,3.22,0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39198,"Cerling et al., 2015",
enamel,3.22,1.6,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 39203,"Cerling et al., 2015",
enamel,3.22,0.9,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 16410,"Cerling et al., 2015",
enamel,3.22,1.3,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 16564B,"Cerling et al., 2015",
enamel,3.22,0.1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38199,"Cerling et al., 2015",
